age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
26.0,:United_States::Spain::Mongolia:||working in ibiza for the summer||I have a boyfriend.:victory_hand_medium_skin_tone:||open to meeting new people,['Loewe'],,,,Man,|Leo|Better in person|Cat|Socially active|Beer|Vegan|Never,,7,2,1.487478114,39.01305017,4.25047057744168e+18,"['Leo', 'Better in person', 'Cat', 'Socially active', 'Beer', 'Vegan', 'Never']",[],500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
27.0,chef; advisor; entrepeneur; concept developper; (tattoo) artist?!||searchin for new friends and fun people in a new place !:woman_fairy_light_skin_tone::woman_elf_light_skin_tone:||from amsterdam livin in ibiza now?!:woman_dancing:|inst@ kellyvanriswick,['NotSpecified'],,,,NotSpecified,,,8,2,1.487478114,39.01305017,3.4873916012605353e+18,[],[],d9389c45eab31dae559106cc9d8836f41c79ab0b1fb622c8481ddc5a71eb41cd
31.0,: damianomontonati||I can't keep my beard and I don't drink cold froth water.||stop with the paco rabanne perfumes,['NotSpecified'],,,,NotSpecified,|Virgo|Better in person|Omnivore|Wine|Dog,,8,2,1.487478114,39.01305017,-6.630926691511341e+18,"['Virgo', 'Better in person', 'Omnivore', 'Wine', 'Dog']",[],0d68cc6327ce42dacf5790ac0b605e6eb0c5bca09721b307ff6e8867b56e1446
27.0,|argentinian :Argentina:,['NotSpecified'],,,,NotSpecified,,|Astrology|Travel|Brunch|Running,7,2,1.487478114,39.01305017,-2.8384729272029056e+18,[],"['Astrology', 'Travel', 'Brunch', 'Running']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,only good vibes:victory_hand_light_skin_tone:,['Senior Sales Associate at LOEWE'],Artidi,positions,Ariana Grande,Man,|Taurus|B time texter|Omnivore|Occasionally|Wine|Dog|Off the grid|Smoker,|Museum|Art|Fashion|Working out|Netflix,8,2,1.487478114,39.01305017,5.240788965136114e+18,"['Taurus', 'B time texter', 'Omnivore', 'Occasionally', 'Wine', 'Dog', 'Off the grid', 'Smoker']","['Museum', 'Art', 'Fashion', 'Working out', 'Netflix']",77226fad60f25f73fb628253ade76f6a358abc87fb79524c8e198187dae8b2c5
28.0,irish yacht stewardess in ibiza,['NotSpecified'],Rome Business School,Energy (feat. Mahalia),Pa Salieu; Mahalia,NotSpecified,|Capricorn|Masters,|Walking|Movies|Art|Working out|Travel,8,2,1.487478114,39.01305017,4.098854314237211e+18,"['Capricorn', 'Masters']","['Walking', 'Movies', 'Art', 'Working out', 'Travel']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,in ibiza from to june :partying_face:,['Éducatrice sociale'],Haute école sociale geneve,Pour que tu m'aimes encore,Céline Dion,NotSpecified,|Cat|Virgo,|Working out|Travel|Music|Boba Tea|Tattoos,6,2,1.487478114,39.01305017,1.5862317181603546e+18,"['Cat', 'Virgo']","['Working out', 'Travel', 'Music', 'Boba Tea', 'Tattoos']",5543fa7136631a6fb8f57a1718e9320788d27c91df5e70a60e59acf6e2d4e03e
24.0,I'm chubby; it's all about angle :sparkles:|born in floripa :Brazil:|raised in ibiza :Spain:,['Aux. de Seguridad'],,,,NotSpecified,|Non-smoker|Leo|Better in person|Socially active|Occasionally|All the drinks|Flexitarian|Pet-free,|Entrepreneurship|90s Kid|Travel|Stand up Comedy|Hiking,11,2,1.487478114,39.01305017,-6.312894392590453e+18,"['Non-smoker', 'Leo', 'Better in person', 'Socially active', 'Occasionally', 'All the drinks', 'Flexitarian', 'Pet-free']","['Entrepreneurship', '90s Kid', 'Travel', 'Stand up Comedy', 'Hiking']",530dc547e7c834619d3bab1d6ce3062604cfe37a63a0385c810988a45db192d1
19.0,||i am not a feminist; but i will become the independent; most successful woman you know. without the help of men. so do not have a small ego; it will scare you.|education and career first. i am far from the standard way of thinking of modern women of my age. don't be stereotypical just looking at my appearance. appearances are deceptive.||:scorpion:,['NotSpecified'],,Off To The Races,Lana Del Rey,NotSpecified,|Non-smoker,|Travel|Reading|Sports|Car Racing|E-Sports,11,2,1.487478114,39.01305017,6.56471459282492e+18,['Non-smoker'],"['Travel', 'Reading', 'Sports', 'Car Racing', 'E-Sports']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,tinder bio; exercise similar to|stirring up the wind. as repetitive as a|drunkard at am! because in reality|how to tell yourself in words?|so we go on archetypes; we leave|our insta; we make a monologue in emoji;|we place a sentence as deep|as an ashtray. knowing how to sell yourself well|seems dangerous to me; feeling|of habit and acceptance of being a|product like any other. but all this|will never replace the dynamics|of a discussion|meetings with pressure :clinking_beer_mugs:,['Cheffe de projet dital at SG'],INSEEC,,,Woman,|Scorpio|Better in person|Cocktails|ENFP|Socially active|Non-smoker|Flexitarian|All the pets|Gym rat|Masters,|Sneakers|Gym|Photography|Singing|Travel,9,2,1.487478114,39.01305017,-4.951240158480754e+18,"['Scorpio', 'Better in person', 'Cocktails', 'ENFP', 'Socially active', 'Non-smoker', 'Flexitarian', 'All the pets', 'Gym rat', 'Masters']","['Sneakers', 'Gym', 'Photography', 'Singing', 'Travel']",e8d4d842cd5811c848c8e54a0b6e3f17f977ddf5f528965c8389789251362190
20.0,"spending the summer in Ibiza:zany_face::face_with_rolling_eyes:|although it may not seem like it, I am quite tall:victory_hand_light_skin_tone:||let’s do cool plans",['Basketball player'],,,,NotSpecified,|Gym rat,|Travel|Sports|Road Trips|Netflix|Working out,8,2,1.487478114,39.01305017,-6.207006693330196e+18,['Gym rat'],"['Travel', 'Sports', 'Road Trips', 'Netflix', 'Working out']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
34.0,just doing one thing; which is called: whatever I want,['NotSpecified'],,7th Dimension,KOAN Sound,NotSpecified,|Sagittarius|B time texter|Occasionally|Non-smoker|All the drinks|Flexitarian|Pet-free|Influencer status,|Sneakers|Makeup|Instagram|Walking|Road Trips,7,2,1.487478114,39.01305017,9.215680330567315e+18,"['Sagittarius', 'B time texter', 'Occasionally', 'Non-smoker', 'All the drinks', 'Flexitarian', 'Pet-free', 'Influencer status']","['Sneakers', 'Makeup', 'Instagram', 'Walking', 'Road Trips']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,from spain ||working remotely from eivissa (the whole summer) ||new life chapter; open to meet some good humans||no; i don’t have instagram :upside-down_face:,['Senior consultant'],,,,Man,|Virgo|Better in person|Non-smoker|Wine|Dog|Off the grid|Bachelors,|Movies|Volleyball|Sports|Skiing|Gym,11,2,1.487478114,39.01305017,4.857004662027421e+17,"['Virgo', 'Better in person', 'Non-smoker', 'Wine', 'Dog', 'Off the grid', 'Bachelors']","['Movies', 'Volleyball', 'Sports', 'Skiing', 'Gym']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
34.0,latin nomad :globe_showing_Americas:||abstain: ||machists |cheap charlatanry|lovers of double standards |religious fanatics|photos with a mask |if you bless the food for half an hour before eating it |to the one who does not like animals||. mt,['NotSpecified'],,,,NotSpecified,|Aquarius,,11,2,1.487478114,39.01305017,4.021284984965708e+18,['Aquarius'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,there are no random encounters. |every person in our lives is a test; a gift or a punishment.:gem_stone: |:Andorra:,['NotSpecified'],,,,NotSpecified,|Gemini|Reptile|Wine|Smoker,|Reading|Walking|Photography|Outdoors,11,2,1.487478114,39.01305017,4.090524987683776e+18,"['Gemini', 'Reptile', 'Wine', 'Smoker']","['Reading', 'Walking', 'Photography', 'Outdoors']",ffd38cb1d335fb56a5d85fd79f030c10f06225c60ad428cb9dad189f04395427
22.0,:Italy:|:round_pushpin: ibiza | ||i like :chocolate_bar:,['NotSpecified'],,,,NotSpecified,,|Travel|Gym|Foodie Tour|Beach Bars|Art,11,2,1.487478114,39.01305017,1.6659094238144292e+18,[],"['Travel', 'Gym', 'Foodie Tour', 'Beach Bars', 'Art']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,"Lately I don't even know anything about myself, I'm in a very questionable stage.",['Ayudante de cocina'],,Someone To You,BANNERS,Man,|Cancer|Better in person|Socially active|Occasionally|Non-smoker|Beer|Flexitarian|Dog,|Running|Travel|Netflix,8,2,1.487478114,39.01305017,6.220152825810181e+18,"['Cancer', 'Better in person', 'Socially active', 'Occasionally', 'Non-smoker', 'Beer', 'Flexitarian', 'Dog']","['Running', 'Travel', 'Netflix']",efe07d6d2812381fba7b2b78112ae7388c4bc6259c18ad812dc38693dce79d55
38.0,insta,['NotSpecified'],Harvard University,,,NotSpecified,,,6,2,1.487478114,39.01305017,7.644191337010323e+17,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,|extremeño por ibiza:round_pushpin:|each person transmits something different so what I'm looking for right now is a guy who at least understands photosynthesis; pff for saying something:face_with_tears_of_joy:||ps:my femininity or masculinity is determined by the size of my balls;it's all about attitude||spanish/english||,['La Santa Polla'],,EMERGENCIA - Presented by PlayStation; Horizon Forbidden West,Nathy Peluso,Cupcake de frambuesa,|Aries|Better in person|Omnivore|Socially active|Occasionally|Beer|Pet-free|In College|Social smoker,|Astrology|Movies|Dancing|Yoga|Music,9,2,1.487478114,39.01305017,4.678899899951613e+18,"['Aries', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Beer', 'Pet-free', 'In College', 'Social smoker']","['Astrology', 'Movies', 'Dancing', 'Yoga', 'Music']",77226fad60f25f73fb628253ade76f6a358abc87fb79524c8e198187dae8b2c5
27.0,- cristinaname,['NotSpecified'],,,,NotSpecified,,|Travel|Pilates|Reggaeton|Shopping|Social Media,4,2,1.487478114,39.01305017,7.925641282232644e+18,[],"['Travel', 'Pilates', 'Reggaeton', 'Shopping', 'Social Media']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,:Spain:|ibiza for the summer||,['NotSpecified'],,La Última Canción,Rels B,NotSpecified,|Better in person|Non-smoker|Occasionally|All the drinks|All the pets,|Outdoors|Foodie Tour|Working out|Beach Bars|Travel,11,2,1.487478114,39.01305017,6.631308576818223e+18,"['Better in person', 'Non-smoker', 'Occasionally', 'All the drinks', 'All the pets']","['Outdoors', 'Foodie Tour', 'Working out', 'Beach Bars', 'Travel']",678d9797c35e2ab06a82fde70c657ffaca82837692e3d5d29d78d65466ee7fe4
19.0,"I'm from Ibiza | If you want my insta, talk to me",['NotSpecified'],,,,NotSpecified,|Aquarius|Better in person|Mix drinks|Dog|Gym rat|Smoker when drinking,|Instagram|Running|Sports|Road Trips|E-Sports,8,2,1.487478114,39.01305017,-4.155742223155706e+18,"['Aquarius', 'Better in person', 'Mix drinks', 'Dog', 'Gym rat', 'Smoker when drinking']","['Instagram', 'Running', 'Sports', 'Road Trips', 'E-Sports']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,I just moved to Ibiza to work for the season and I don't know anyone hehehe | just moved here and I don't know anybody hehehe help,['NotSpecified'],,,,Man,|Scorpio|Wine,|Movies|Vermut|Coffee|Art|Music,6,2,1.487478114,39.01305017,-4.728495377358188e+18,"['Scorpio', 'Wine']","['Movies', 'Vermut', 'Coffee', 'Art', 'Music']",77226fad60f25f73fb628253ade76f6a358abc87fb79524c8e198187dae8b2c5
30.0,i speak :Portugal::United_Kingdom:; improving my :Spain: :tired_face:|please talk to me on  ; if you want to get to know me better !||based in eivissa town :pushpin:||i m renting bedrooms per day in ibiza town. |,['Talk to me on '],,Easy On Me,Adele,NotSpecified,|Libra|Non-smoker|Occasionally|Dog|Carnivore|Off the grid|Better in person,|Hiking|Walking|Movies|Travel|Outdoors,11,2,1.487478114,39.01305017,6.627691714802443e+18,"['Libra', 'Non-smoker', 'Occasionally', 'Dog', 'Carnivore', 'Off the grid', 'Better in person']","['Hiking', 'Walking', 'Movies', 'Travel', 'Outdoors']",efe07d6d2812381fba7b2b78112ae7388c4bc6259c18ad812dc38693dce79d55
35.0,well educated speaking english spanish and italian be kind.|be between  and  i'm tall  cm and i like tall too |please be fit more gym less beer,['messing around'],Università degli Studi di Milano,Tonta,R.K.M & Ken-Y; Natti Natasha,Man,|Leo|Smoker when drinking|Gym rat|Hh School,|Astrology|Swimming|Outdoors|Working out|Travel,11,2,1.487478114,39.01305017,-1.8946993138595704e+18,"['Leo', 'Smoker when drinking', 'Gym rat', 'Hh School']","['Astrology', 'Swimming', 'Outdoors', 'Working out', 'Travel']",0d68cc6327ce42dacf5790ac0b605e6eb0c5bca09721b307ff6e8867b56e1446
28.0,friendship | shy-smiling-good vibes | sunset | a beer | music and wine,['NotSpecified'],,You've Done Enough,Gorgon City; DRAMA,NotSpecified,,|Comedy|Language Exchange|Wine|Electronic Music|Music,7,2,1.487478114,39.01305017,6.961828840801843e+18,[],"['Comedy', 'Language Exchange', 'Wine', 'Electronic Music', 'Music']",77226fad60f25f73fb628253ade76f6a358abc87fb79524c8e198187dae8b2c5
22.0,living in ibiza for the summer:star-struck:,['NotSpecified'],University of Nottingham,Dancing in the Moonlht - 2001 Remix,Toploader,Woman,|Cancer|Bad texter|Occasionally|Cocktails|Bachelors,|Festivals|Travel|Nhtlife|Working out|Music,9,2,1.487478114,39.01305017,-2.9563732514823286e+18,"['Cancer', 'Bad texter', 'Occasionally', 'Cocktails', 'Bachelors']","['Festivals', 'Travel', 'Nhtlife', 'Working out', 'Music']",6e9c43deff05408bfb5f89bb3ba0c88429d034d5d78239a8d1e46083433a330c
25.0,:face_blowing_a_kiss:,['NotSpecified'],,,,Woman,,|Travel|Sports|Fashion|Nhtlife,6,2,1.487478114,39.01305017,8.321760430249774e+18,[],"['Travel', 'Sports', 'Fashion', 'Nhtlife']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,I don't see this very often; better on instagram: ||latex:black_heart: |techno:headphone:|:shamrock:,['NotSpecified'],,,,NotSpecified,,|Fashion|Art|Outdoors,3,2,1.487478114,39.01305017,5.533211751352777e+18,[],"['Fashion', 'Art', 'Outdoors']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
30.0,motivated but down-to-earth; looking for similar.,['NotSpecified'],University of Cambridge,,,NotSpecified,,,6,2,1.487478114,39.01305017,-2.8150460330143237e+18,[],[],76591b5b3bd1e8c779278746b1bc0bd4d5be42a7c3d5c52acff7ca21f908354c
33.0,What am I doing here? I don't know either.,['NotSpecified'],la vida en rosa,The Times They Are A-Changin',Bob Dylan,NotSpecified,|Non-smoker|Cat|Pisces,|Coffee|Movies|Netflix|Reading,4,2,1.487478114,39.01305017,2.6597983462240215e+18,"['Non-smoker', 'Cat', 'Pisces']","['Coffee', 'Movies', 'Netflix', 'Reading']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,instagram + snap: sevgi.seeger |we are in ibiza :) paartyy people ? :party_popper:,['SEA Managerin'],,DÁKITI,Bad Bunny,NotSpecified,|Aquarius|Better in person|Socially active|Occasionally|Non-smoker|Cocktails|Flexitarian|Pet-free,|Travel|Festivals|Self Care|Reading,8,2,1.487478114,39.01305017,1.3616750524133553e+18,"['Aquarius', 'Better in person', 'Socially active', 'Occasionally', 'Non-smoker', 'Cocktails', 'Flexitarian', 'Pet-free']","['Travel', 'Festivals', 'Self Care', 'Reading']",ae8676f32967a647840646afcbfbf28b9cb18707a0277592af1b36ac19437950
29.0,:Italy:+:Dominican_Republic:|:unicorn:happy unicorn|:kite:life enthusiast|:wine_glass:wine lover,['NotSpecified'],,,,Woman,|Virgo|Dog|Smoker when drinking,|Wine|Tattoos|BBQ|Dancing|Pole Dancing,7,2,1.487478114,39.01305017,3.121034097695203e+18,"['Virgo', 'Dog', 'Smoker when drinking']","['Wine', 'Tattoos', 'BBQ', 'Dancing', 'Pole Dancing']",6f0f3060c234953cb6f2019f4ebccab807a98b80e450dfac54d723f4b542478f
20.0,somewhere between checha and ibiza :cherries:,['NotSpecified'],,Back To My Bed,Elderbrook,NotSpecified,|Leo|Bad texter|Occasionally|Non-smoker|All the drinks,,7,2,1.487478114,39.01305017,5.789158405543731e+18,"['Leo', 'Bad texter', 'Occasionally', 'Non-smoker', 'All the drinks']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,Just arrived in Ibiza. Looking to meet people for friendship; hang out and make plans,['Farmacéutico'],,,,NotSpecified,,,5,2,1.487478114,39.01305017,-4.823861326873929e+18,[],[],77226fad60f25f73fb628253ade76f6a358abc87fb79524c8e198187dae8b2c5
31.0,msc seaside:ship: |:Brazil: :Spain: :United_States: :Italy:|;|brazilian,['SHOPSELLER at MSC- SEASIDE'],,,,NotSpecified,|Leo|Phone caller|Socially active|Occasionally|All the drinks|Dog|Bachelors|Smoker when drinking,|Instagram|Marvel|Language Exchange|Gym|Social Media,11,2,1.487478114,39.01305017,-6.959772440282829e+18,"['Leo', 'Phone caller', 'Socially active', 'Occasionally', 'All the drinks', 'Dog', 'Bachelors', 'Smoker when drinking']","['Instagram', 'Marvel', 'Language Exchange', 'Gym', 'Social Media']",9a47678b3b86c3cc8981fedf4f9437df8a4a62c94d252dd2a35859f551e1844f
26.0,:Argentina:|living in ibiza:desert_island:,['Dancer'],,,,Woman,,|Travel|Dancing|Photography,11,2,1.487478114,39.01305017,-2.9436094371977646e+18,[],"['Travel', 'Dancing', 'Photography']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
23.0,"from Valencia :red_heart: I'm in Ibiza-Formentera for work. I'll be spending the summer here, so I'm looking for people to do cool things with; beach; beers; whatever!||I'm not trying to get laid, save me the message.",['NotSpecified'],,,,Woman,,|Tea|Shopping|Travel|Sushi|Outdoors,6,2,1.487478114,39.01305017,4.79512205223919e+18,[],"['Tea', 'Shopping', 'Travel', 'Sushi', 'Outdoors']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25.0,hey; there! :waving_hand_light_skin_tone::growing_heart:||busy bee with a lot of studies :red_apple: |soon traveling to :desert_island:||love for house and techno :musical_note:||cm,['Financial Analyst'],Carlos III University of Madrid Universidad Carlos III de Madrid,,,NotSpecified,|Pisces|Better in person|Non-smoker|Wine,|Travel|Swimming|Outdoors|Working out|Dancing,6,2,1.487478114,39.01305017,-1.4899385143667955e+18,"['Pisces', 'Better in person', 'Non-smoker', 'Wine']","['Travel', 'Swimming', 'Outdoors', 'Working out', 'Dancing']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
28.0,Textile designer living in Mexico City,['Freelancer'],istituto marangoni,Rose In The Vase,Motorama,NotSpecified,,|Brunch|Fashion|Dancing|Art,7,2,1.487478114,39.01305017,-5.221423766987525e+17,[],"['Brunch', 'Fashion', 'Dancing', 'Art']",ca88614a6aecab47d0555ae0a2845bbccca535367942fe52826365cd7ea56049
24.0,:ship: crew||introverted  days a week ||:speaking_head: :United_States:/:Italy:/ :Spain:/ sarcasm and bad jokes,['NotSpecified'],,,,NotSpecified,|Virgo|B time texter|Cocktails|INFJ|Cat|Socially active|Non-smoker|Flexitarian|Never,|Museum|Photography|Language Exchange|Travel,8,2,1.487478114,39.01305017,-5.25408272734782e+18,"['Virgo', 'B time texter', 'Cocktails', 'INFJ', 'Cat', 'Socially active', 'Non-smoker', 'Flexitarian', 'Never']","['Museum', 'Photography', 'Language Exchange', 'Travel']",deb6bfb437135249d4e217e5d8346e73f11fe650205a1abf2773f06a63c49c01
19.0,stalk us:  & |(looking for friendships!)|we’re in ibiza for a week and are looking for fun people to hang out with and join us in the clubs or on a boat:partying_face:,['NotSpecified'],,,,NotSpecified,,,11,2,1.487478114,39.01305017,-9.121493434618317e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20.0,:Brazil:,['NotSpecified'],,,,NotSpecified,,|Surfing|Clubbing|Travel|Skateboarding|Language Exchange,6,2,1.487478114,39.01305017,-4.859623854977115e+18,[],"['Surfing', 'Clubbing', 'Travel', 'Skateboarding', 'Language Exchange']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,:Puerto_Rico:|twitter- |instagram- isrvelantonio,['NotSpecified'],,WUEPA,Rauw Alejandro; Ankhal,NotSpecified,|Cancer|Dog|Social smoker,,11,2,1.487478114,39.01305017,6.929321107250685e+18,"['Cancer', 'Dog', 'Social smoker']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
